#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       4        -6.6964112557349040e+01        -2.0257153392631804e+02       4
       5         7.8161129139104339e+00         1.6024350961801623e+01       5
       6         6.2488537060387678e+01         1.4361517563478577e+02       6
       7        -9.1628120205094810e+00         1.5260960794642058e+01       7
       8        -4.0694489371588976e+00         9.2052141459499630e+00       8
       9        -1.3206242927802410e+01        -4.4929429560749526e+01       9
      10        -2.8679091078345159e+01        -6.8141214993015140e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2900.000000
#! SET iteration  2900
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.7063509451386935e+01        -5.6815272382062481e+01       1
       2        -9.3047686939123864e+01        -1.1550243646667747e+02       2
       3         4.7215807082084673e+01         3.4729689123786258e+01       3
       4        -7.1607320939459882e+01        -1.9212923879740134e+02       4
       5         7.7173535529623392e+00         1.1574549695495058e+00       5
       6         6.5479180066904817e+01         1.4451742704396514e+02       6
       7        -8.1478150228030284e+00         2.3221196551730561e+01       7
       8        -3.8696812385584027e+00         2.7681367379194359e+00       8
       9        -1.4252552383650968e+01        -4.4437513188836590e+01       9
      10        -2.9852394544326785e+01        -6.1566017522981113e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 3000.000000
#! SET iteration  3000
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.4027904516649084e+01        -1.0267059271623103e+02       1
       2        -9.4092762953814798e+01        -1.2992492837295950e+02       2
       3         4.6997707261025774e+01         5.6716305838399748e+01       3
       4        -7.5646407583919682e+01        -1.9868263882219890e+02       4
       5         7.4014024014589959e+00        -7.7637961139444087e+00       5
       6         6.8251160777506954e+01         1.5662932932840835e+02       6
       7        -7.1036483468128555e+00         2.1566590323177639e+01       7
